"ID","Type","Name","Documentation","Source","Target","Specialization"
"cd679005-b2ff-465b-88ef-b6453a6926af","AssociationRelationship","","","7ce04da9-0d42-40cc-9078-70619ec69219","81f54643-28cd-476d-a522-5cc3bb08129f",""
"4bed8cf4-51be-4b49-8431-a628ec93290f","AssociationRelationship","","","35137d79-1d2a-4e96-9a4c-9214906c7bb4","81f54643-28cd-476d-a522-5cc3bb08129f",""
"253e982f-541a-4e4f-9e74-fcd2cc6ec8bf","AssociationRelationship","","","52545dca-8a31-484d-9f51-cfceab8879bd","78396121-218a-4c52-8e97-6dd1d961925d",""
"9092ec6c-3457-42cb-8ac7-7a6f9c0d99c1","AssociationRelationship","","","455662af-6dc0-432a-a774-5e5c28a4a2ab","2c739212-3d1e-41e0-b429-465604f0ca5b",""
"5201e7c9-47fe-4e04-879e-20ad7fe70556","AssociationRelationship","","","7d86249b-e97d-4b6c-8fec-8a7fc4acb4db","cdc3e4ec-ef57-448b-b779-ad29e29ec402",""
"67d2dea7-80d3-41d0-b05e-c424acddb972","AssociationRelationship","","","d3137caa-65e5-4d3b-812b-acdc20fc801e","e01e8f83-74d8-4bf8-8ec0-85387e725729",""
"05534fa4-1b0f-4cf6-9f01-65eafef5622d","AssociationRelationship","","","8345fb6b-9346-45ab-9a54-f3c0b1cc5665","aad0125c-153a-4af1-89af-9d319467242d",""
"ae9ac8c8-8675-4dd4-9caa-9ebd97c2d093","AssociationRelationship","","","5e2e1c76-c35d-4aa9-9143-c93564a1f792","ce2e85ea-f989-44f7-8dd8-b1cb6e66afb3",""
"e50a7346-756c-40f5-bfc2-7f69516fbae1","AssociationRelationship","","","e131bbb7-8e0e-4d42-b14a-ca8fee866331","52545dca-8a31-484d-9f51-cfceab8879bd",""
"4dd145a3-3a26-45d2-abb4-7df0f1780ad6","AssociationRelationship","","","e755cef8-62ad-4dca-842a-2e52615b575a","52545dca-8a31-484d-9f51-cfceab8879bd",""
"1d40cf2f-be9f-42e2-8dea-cbcc116cd62a","AssociationRelationship","","","bbcea8fb-ac6d-44e5-a978-1e26a0aa4f58","52545dca-8a31-484d-9f51-cfceab8879bd",""
"7f5f6687-cf78-46dd-abde-819dabba8a2b","AssociationRelationship","","","f5160fce-d609-4e95-80f9-0982e8bd8de9","7d86249b-e97d-4b6c-8fec-8a7fc4acb4db",""
"98314493-e1bb-425f-890b-fe041e5046eb","AssociationRelationship","","","7d86249b-e97d-4b6c-8fec-8a7fc4acb4db","5b234edd-1ee1-4260-b141-1d7cc82b283b",""
"45cedbba-ca53-4a00-a478-21d1260b2fb4","AssociationRelationship","","","bd6ab186-82e9-4b6b-bcb1-8d38506cd9d6","7d86249b-e97d-4b6c-8fec-8a7fc4acb4db",""
"3f3987a0-b9d1-4cb0-93dd-b0195e711c5a","AssociationRelationship","","","68520e06-f2c8-4f2a-8f42-3528f299460b","d3137caa-65e5-4d3b-812b-acdc20fc801e",""
"33be96d5-7602-4cd2-90af-3d46539fe3e7","AssociationRelationship","","","d3f374d9-cc7b-4ac5-898e-113b710f02dd","d3137caa-65e5-4d3b-812b-acdc20fc801e",""
"0f6327d7-6557-41b9-93b3-760f090d7823","AssociationRelationship","","","0add9471-fa82-40ac-b1b4-78d33d2dd5a2","d3137caa-65e5-4d3b-812b-acdc20fc801e",""
"d5e348dc-8ac0-417c-8c62-31d835bfd682","AssociationRelationship","","","9c83c242-6e7b-4333-b7cb-9902c466d4fe","455662af-6dc0-432a-a774-5e5c28a4a2ab",""
"9db77dba-48fe-445d-85c8-0d37ec31d24f","AssociationRelationship","","","90d14aa6-180a-4340-8408-4a27d72601c1","455662af-6dc0-432a-a774-5e5c28a4a2ab",""
"13856604-ded6-464f-b380-681f42e680e9","AssociationRelationship","","","05de9db4-7a61-4343-9715-73c01a820595","8345fb6b-9346-45ab-9a54-f3c0b1cc5665",""
"bd5d74dd-1d2f-4fc6-9f37-75ed6282ac0c","AssociationRelationship","","","af6c0bf4-7fe8-451d-a54e-e237072aa7b3","8345fb6b-9346-45ab-9a54-f3c0b1cc5665",""
"3bee7f2d-ae62-4d9b-9d88-15800fb380be","AssociationRelationship","","","b750278c-0103-46cf-b452-06752302c8e6","8345fb6b-9346-45ab-9a54-f3c0b1cc5665",""
"a2b95416-903a-400a-8ca4-7b2329e227d3","AssociationRelationship","","","886b60a9-fe89-40bd-ba09-2cbf617dc698","5e2e1c76-c35d-4aa9-9143-c93564a1f792",""
"6028b7dc-d077-40a3-8d0f-993f28d7d960","AssociationRelationship","","","556315b6-522f-4e93-bff3-1731cbd1ce4e","5e2e1c76-c35d-4aa9-9143-c93564a1f792",""
"11ef2bae-9a95-4397-9e8d-d37643e7bd1f","AssociationRelationship","","","e6369d50-cea0-4ecb-8d87-7cb934cdaee9","5e2e1c76-c35d-4aa9-9143-c93564a1f792",""
"7ade68f6-b6cc-4eb8-9482-de668c8991c4","AssociationRelationship","","","497eb48b-37dc-47c0-8b09-f73dc37ec7b7","a8702c3a-d0c2-494b-a86d-d2f56dcb08ee",""
"c80c3102-7c6c-4213-a2bf-3fe94243de99","AssociationRelationship","","","33e9701b-2811-48a8-bde0-0dc9dec90511","a8702c3a-d0c2-494b-a86d-d2f56dcb08ee",""
"dccd34f6-7c16-4da0-9433-8c5386471fd4","AssociationRelationship","","","d162f74b-36ad-4c7f-8119-537768fbcf96","a8702c3a-d0c2-494b-a86d-d2f56dcb08ee",""
"823e89c3-0e31-43ba-9cfa-de2ae69e27a2","AssociationRelationship","","","25ae677e-b253-4d79-9424-bc64f0fc7ce0","acf37c21-551c-4086-9339-96f99681f711",""
"0caf3ede-5b64-40d5-bf7b-6e9ccbd5b139","AssociationRelationship","","","81f54643-28cd-476d-a522-5cc3bb08129f","b19e4028-65a8-45e9-95e9-d5a3b4802358",""
"f91a6230-9f49-4424-a2f6-5742b5a3d62a","AssociationRelationship","","","179ed910-9566-44f4-9def-083b6a314b40","123bccf6-61a1-4aaf-a64b-2a983309409f",""
