"ID","Type","Name","Documentation","Specialization"
"id-5c84c74cb5bf4fe49486952ef88c98b6","ArchimateModel","TDW Glossary","Some documentation…",""
"id-bb146ef36619476995d748413c4cf821","BusinessActor","Business Actor","A business actor represents a business entity that is capable of performing behavior.",""
"id-43ee7442251339bd91e52cde27cc3264","BusinessActor","Individual","A natural person. Mutually exclusive with Organization.",""
"id-7aee1251f81046b3a6d8f700dc84adbb","BusinessActor","Organization","",""
"id-476e170d33ae4ecd8762ebb4937bf044","BusinessActor","Person","",""
"id-15d10793c238307fc0c7251ec5a9053b","BusinessActor","Sovrin","The primary trademark of the Sovrin Foundation held in trust on behalf of the Sovrin Community.",""
"id-1d5ab19cca431f23da080fd96155346e","BusinessActor","Sovrin Board of Trustees","The set of Trustees entrusted with governance of the Sovrin Foundation under its current governance model. The responsibilities of the Sovrin Board of Trustees are specified in the Sovrin Governance Framework and its Controlled Documents.",""
"id-22a4bf50fa354d47a21900bd9f6c5e5c","BusinessActor","Sovrin Community","A specific Trust Community defined as the set of all Identity Owners cooperating under the Sovrin Governance Framework.",""
"id-6cc4fbe6e747259005b85c918ac9f312","BusinessActor","Subject","The Entity whose Identifiers are asserted by DIDs and whose Attributes are asserted by Credentials. Aligns with the definitions provided by the W3C Credentials Community Group and W3C Verifiable Claims Working Group. See Appendix G.",""
"id-30a5d245aa8844bea2e130407595f9d8","BusinessActor","Subject","Some documentation…",""
"id-06a1d8a0330c2547cd4d564393d1be4e","BusinessActor","TGB","Acronym for Sovrin Technical Governance Board.",""
"id-48397bcf12498f1220a407215f56e05d","BusinessActor","Thing","An Entity that is not an Individual or an Organization and thus cannot be held legally accountable. A Thing may be a Natural Thing or a Man-Made Thing. In Self-Sovereign Identity, a Thing is represented by an Agent that can form Connections, exchange Credentials, and communicate securely even if the Thing itself is not network-enabled. Mutually exclusive with Identity Owner. To participate in an SSI ecosystem, every Thing must have a Thing Controller. NOTE: Not all objects are Things in the sense defined here. A Thing must be a uniquely identifiable Entity that is not fungible, i.e., not directly replaceable or exchangeable with another Thing. See Appendix B and Appendix C.",""
"id-3065ad9e62203ec7b5877db04ed85e59","BusinessActor","Trust Community","A set of Entities cooperating to achieve their mutual trust objectives. An informal Trust Community may not have an official structure or a Governance Framework. A formal Trust Community consists of the set of all Entities participating in a Governance Framework. See also Sovrin Community.",""
