"ID","Key","Value"
"3f344b1d","App ID","0001"
"3f344b1d","App Owner","John Doe"
"3f344b1d","Number of users","100"
"3f344b1d","Cost","1000"
"78bf797b","",""
"b44ad10e","Influence","++"
"fc294d4c","Influence","+"
"e8a096c6","Influence","--"
"19d3c91b","Directed","false"
"4d839fe7","Directed","false"
"509c408a","Directed","false"
"a0ddabad","Directed","false"
"22a5fd56","Directed","false"
"a59bd470","Directed","false"
"0d5df814","Directed","false"
"f0e9e23f","Directed","false"
"53acab46","Directed","false"
"cccfe7bc","Directed","false"
"5665aa89","Directed","false"
