"ID","Type","Name","Documentation","Specialization"
"id-0aabff01","ArchimateModel","7 Remote Facade","",""
"dd0e0a6e","ApplicationComponent","Application Component","",""
"id-68d40810","ApplicationComponent","domain 1","",""
"id-1f3c899c","ApplicationComponent","domain 2","",""
"eaacbeda","ApplicationFunction","Create/insert (obj of type 1)","",""
"c7b2aa6c","ApplicationFunction","Create/insert (obj of type 1)","",""
"id-0a771cb5","ApplicationFunction","Create/insert (obj of type 5)","",""
"id-7c94bfc9","ApplicationFunction","Create/insert (obj of type 5)","",""
"id-8a44d2df","ApplicationFunction","Create/insert (obj of type 7)","",""
"ab202705","ApplicationFunction","Create/insert (obj of type 7)","",""
"id-3e32097d","ApplicationFunction","Create/insert (xml)","",""
"id-7ad504d2","ApplicationFunction","Delete (id)","",""
"a3c98a1f","ApplicationFunction","Delete (id)","",""
"ab8b5b00","ApplicationFunction","Delete (id)","",""
"id-36585f69","ApplicationFunction","Delete (id)","",""
"id-768d2811","ApplicationFunction","Delete (id)","",""
"id-4afb72ef","ApplicationFunction","Delete (id) (copy)","",""
"id-95611dd6","ApplicationFunction","Read(id)","",""
"id-33aa2797","ApplicationFunction","Read(id)","",""
"id-9ef546b7","ApplicationFunction","Read(id)","",""
"b388a9ad","ApplicationFunction","Read(id)","",""
"deec7538","ApplicationFunction","Read(id)","",""
"f866fab5","ApplicationFunction","Read(id) (copy)","",""
"d654281f","ApplicationFunction","Read(xml)","",""
"c5a1b9da","ApplicationFunction","Update (obj of type 1)","",""
"id-6caee673","ApplicationFunction","Update (obj of type 1)","",""
"id-2d877919","ApplicationFunction","Update (obj of type 5)","",""
"id-58e8c53e","ApplicationFunction","Update (obj of type 5)","",""
"c3268939","ApplicationFunction","Update (obj of type 7)","",""
"id-515899d1","ApplicationFunction","Update (obj of type 7)","",""
"id-788e1b8b","ApplicationFunction","Update/Delete (xml)","",""
"id-2a2acb51","ApplicationService","interface 1","",""
"id-7f377e42","ApplicationService","interface 2","",""
"id-4ab31e72","ApplicationService","interface 3","",""
"f2fd9262","ApplicationService","remote facade 1","",""
"c34689ec","DataObject","class 1","",""
"id-1d0662a6","DataObject","class 2","",""
"id-7c785184","DataObject","class 3","",""
"aee34c83","DataObject","class 4","",""
"id-2b7b0027","DataObject","class 5","",""
"d2b7ea48","DataObject","class 6","",""
"d2f3d68c","DataObject","class 7","",""
"id-5a477731","DataObject","class 8","",""
"c4c8b4d5","DataObject","entity 1","",""
"b2637c43","DataObject","entity 2","",""
"id-7e3e6d14","DataObject","entity 3","",""
"id-2a80305c","DataObject","entity 4","",""
"id-2be5cb44","DataObject","entity 5","",""
"id-20711172","DataObject","entity 6","",""
"id-60126ff9","Grouping","database","",""
"id-90edf38d","Grouping","domain 1","",""
"id-58781a09","Grouping","domain 2","",""
"id-4d46e1bd","Grouping","domain 3","",""
"id-5177ca4d","Grouping","editable behavior","",""
"f17c1ee2","Grouping","Model","",""
"id-2a2971c0","Grouping","non-editable behavior","",""
"id-28127d3c","Grouping","some mapping classes","",""
"fccc7463","Grouping","view for desctop","",""
"fcc0b5f7","Grouping","view for mobile client","",""
"id-8a146e83","Grouping","view for web","",""
